robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_000,110,109001,1263.148,1.0,0.0478,eval,1263.148,390.0,1.0
robot_000,111,110001,1084.332,1.0,0.0471,eval,1084.332,337.7,1.0
robot_000,112,111001,1202.413,1.0,0.0475,eval,1202.413,371.0,1.0
robot_000,113,112001,1151.647,1.0,0.0465,eval,1151.647,353.0,1.0
robot_000,114,113001,1875.437,1.0,0.0462,eval,1875.437,568.3,1.0
robot_000,115,114001,1845.952,1.0,0.0466,eval,1845.952,558.0,1.0
robot_000,116,115001,1917.11,1.0,0.0471,eval,1917.11,584.0,1.0
robot_000,117,116001,1928.854,1.0,0.0499,eval,1928.854,583.0,1.0
robot_000,118,117001,1613.27,1.0,0.0459,eval,1613.27,481.3,1.0
robot_000,119,118001,1950.214,1.0,0.0448,eval,1950.214,583.3,1.0
robot_000,120,119001,1957.534,1.0,0.0449,eval,1957.534,592.7,1.0
robot_000,121,120001,1191.781,1.0,0.0438,eval,1191.781,360.3,1.0
robot_000,122,121001,2068.055,1.0,0.043,eval,2068.055,644.0,1.0
robot_000,123,122001,1969.631,1.0,0.0441,eval,1969.631,601.0,1.0
robot_000,124,123001,1406.061,1.0,0.0443,eval,1406.061,423.0,1.0
robot_000,125,124001,2049.0,1.0,0.0441,eval,2049.0,616.3,1.0
robot_000,126,125001,2289.968,1.0,0.0439,eval,2289.968,682.7,1.0
robot_000,127,126001,2654.848,1.0,0.0448,eval,2654.848,791.7,1.0
robot_000,128,127001,1769.468,1.0,0.0438,eval,1769.468,530.3,1.0
robot_000,129,128001,1864.657,1.0,0.043,eval,1864.657,557.0,1.0
robot_000,130,129001,2699.86,1.0,0.0428,eval,2699.86,816.7,1.0
robot_000,131,130001,2542.477,1.0,0.0418,eval,2542.477,757.3,1.0
robot_000,132,131001,2819.914,1.0,0.0425,eval,2819.914,865.0,1.0
robot_000,133,132001,1810.8,1.0,0.042,eval,1810.8,538.7,1.0
robot_000,134,133001,2488.783,1.0,0.0424,eval,2488.783,739.7,1.0
robot_000,135,134001,3023.127,1.0,0.0432,eval,3023.127,912.3,1.0
robot_000,136,135001,2219.122,1.0,0.0426,eval,2219.122,661.3,1.0
robot_000,137,136001,2850.558,1.0,0.0416,eval,2850.558,875.3,1.0
robot_000,138,137001,2673.257,1.0,0.042,eval,2673.257,809.3,1.0
robot_000,139,138001,2222.476,1.0,0.0428,eval,2222.476,659.7,1.0
robot_000,140,139001,1838.701,1.0,0.0412,eval,1838.701,548.7,1.0
robot_000,141,140001,1554.533,1.0,0.0419,eval,1554.533,464.0,1.0
robot_000,142,141001,2187.767,1.0,0.0402,eval,2187.767,660.7,1.0
