robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,65,64001,913.082,1.0,0.0813,eval,913.082,286.3,1.0
robot_001,66,65001,916.985,1.0,0.0811,eval,916.985,286.3,1.0
robot_001,67,66001,909.135,1.0,0.0833,eval,909.135,284.3,1.0
robot_001,68,67001,906.331,1.0,0.0778,eval,906.331,282.3,1.0
robot_001,69,68001,942.906,1.0,0.0788,eval,942.906,293.3,1.0
robot_001,70,69001,917.662,1.0,0.078,eval,917.662,285.7,1.0
robot_001,71,70001,942.052,1.0,0.0764,eval,942.052,292.7,1.0
robot_001,72,71001,924.346,1.0,0.0747,eval,924.346,287.3,1.0
robot_001,73,72001,897.496,1.0,0.0745,eval,897.496,279.3,1.0
robot_001,74,73001,913.097,1.0,0.0746,eval,913.097,284.0,1.0
robot_001,75,74001,927.228,1.0,0.0753,eval,927.228,287.7,1.0
robot_001,76,75001,938.103,1.0,0.0777,eval,938.103,291.7,1.0
robot_001,77,76001,992.125,1.0,0.0766,eval,992.125,308.3,1.0
robot_001,78,77001,934.099,1.0,0.0756,eval,934.099,289.7,1.0
robot_001,79,78001,955.422,1.0,0.0743,eval,955.422,297.3,1.0
robot_001,80,79001,1022.633,1.0,0.0698,eval,1022.633,320.3,1.0
robot_001,81,80001,1085.764,1.0,0.0725,eval,1085.764,338.0,1.0
robot_001,82,81001,1222.93,1.0,0.07,eval,1222.93,380.3,1.0
robot_001,83,82001,1122.784,1.0,0.0689,eval,1122.784,349.3,1.0
robot_001,84,83001,1184.555,1.0,0.0718,eval,1184.555,362.0,1.0
robot_001,85,84001,1250.643,1.0,0.0708,eval,1250.643,389.3,1.0
robot_001,86,85001,1266.625,1.0,0.0692,eval,1266.625,387.7,1.0
robot_001,87,86001,1176.212,1.0,0.0658,eval,1176.212,363.3,1.0
robot_001,88,87001,1012.042,1.0,0.0706,eval,1012.042,318.7,1.0
robot_001,89,88001,1073.428,1.0,0.0667,eval,1073.428,335.0,1.0
robot_001,90,89001,1031.74,1.0,0.0672,eval,1031.74,324.0,1.0
robot_001,91,90001,1086.909,1.0,0.0673,eval,1086.909,339.3,1.0
robot_001,92,91001,991.222,1.0,0.0666,eval,991.222,310.7,1.0
robot_001,93,92001,1033.714,1.0,0.0655,eval,1033.714,325.7,1.0
robot_001,94,93001,1000.547,1.0,0.0694,eval,1000.547,315.7,1.0
robot_001,95,94001,1036.422,1.0,0.0648,eval,1036.422,326.0,1.0
robot_001,96,95001,1092.368,1.0,0.0696,eval,1092.368,341.3,1.0
robot_001,97,96001,1203.198,1.0,0.0669,eval,1203.198,369.7,1.0
robot_001,98,97001,1112.024,1.0,0.0657,eval,1112.024,345.0,1.0
robot_001,99,98001,1082.609,1.0,0.0639,eval,1082.609,336.3,1.0
