condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode,throughput_post_60s,recovery_tasks_to_pre,background_bandwidth_mb,concurrency_level,fault_injected,retry_count,total_recovery_ms
cold_restart,robot_005,32,1780023771.097951,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.0548021420836,0,2118.307576980442,2118.307576980442,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_019,33,1780023789.3729622,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.2537633776665,0,2118.0055323056877,2118.0055323056877,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.8,1,0,1,0,0,0
cold_restart,robot_009,34,1780023821.6128,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2003.7899781018496,0,17006.003197748214,17006.003197748214,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.3,1,0,1,0,0,0
cold_restart,robot_013,35,1780023839.2682443,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.3099961690605,0,2117.698760237545,2117.698760237545,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_008,36,1780023891.9645948,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.9709059745073,0,2118.226082995534,2118.226082995534,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,177.5,1,0,1,0,0,0
cold_restart,robot_003,37,1780023945.3462574,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2009.9068991839886,0,2183.4108913317323,2183.4108913317323,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_011,38,1780023985.1476464,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.9619348458946,0,2120.3151559457183,2120.3151559457183,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_016,39,1780024005.6533387,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2003.2718242146075,0,2120.546662248671,2120.546662248671,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,130.1,1,0,1,0,0,0
cold_restart,robot_017,40,1780024023.009856,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.2746720351279,0,2120.491432957351,2120.491432957351,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_012,41,1780024039.7439125,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.7162710428238,0,2117.0501429587603,2117.0501429587603,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
