robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_000,117,116001,3225.013,1.0,0.0742,eval,3225.013,1000.0,1.0
robot_000,118,117001,3071.251,1.0,0.0742,eval,3071.251,932.0,1.0
robot_000,119,118001,3271.77,1.0,0.0738,eval,3271.77,999.3,1.0
robot_000,120,119001,2996.718,1.0,0.075,eval,2996.718,899.3,1.0
robot_000,121,120001,3055.731,1.0,0.0749,eval,3055.731,932.3,1.0
robot_000,122,121001,2832.091,1.0,0.0747,eval,2832.091,839.3,1.0
robot_000,123,122001,3089.791,1.0,0.0729,eval,3089.791,945.0,1.0
robot_000,124,123001,2539.184,1.0,0.0756,eval,2539.184,767.7,1.0
robot_000,125,124001,2500.504,1.0,0.0729,eval,2500.504,755.3,1.0
robot_000,126,125001,2655.712,1.0,0.0722,eval,2655.712,794.7,1.0
robot_000,127,126001,2836.103,1.0,0.076,eval,2836.103,869.0,1.0
robot_000,128,127001,2843.145,1.0,0.074,eval,2843.145,855.7,1.0
robot_000,129,128001,3185.015,1.0,0.0727,eval,3185.015,1000.0,1.0
robot_000,130,129001,2699.875,1.0,0.0732,eval,2699.875,808.3,1.0
robot_000,131,130001,2802.58,1.0,0.0738,eval,2802.58,844.3,1.0
robot_000,132,131001,3020.3,1.0,0.0744,eval,3020.3,926.3,1.0
robot_000,133,132001,3231.971,1.0,0.0736,eval,3231.971,1000.0,1.0
robot_000,134,133001,2710.389,1.0,0.0727,eval,2710.389,813.7,1.0
robot_000,135,134001,2995.99,1.0,0.0749,eval,2995.99,898.7,1.0
robot_000,136,135001,3230.407,1.0,0.0742,eval,3230.407,1000.0,1.0
robot_000,137,136001,2490.839,1.0,0.0738,eval,2490.839,749.0,1.0
robot_000,138,137001,3106.948,1.0,0.0719,eval,3106.948,946.7,1.0
robot_000,139,138001,2884.976,1.0,0.0716,eval,2884.976,871.0,1.0
robot_000,140,139001,2952.668,1.0,0.0705,eval,2952.668,896.7,1.0
robot_000,141,140001,3227.387,1.0,0.0701,eval,3227.387,1000.0,1.0
robot_000,142,141001,3249.093,1.0,0.0718,eval,3249.093,1000.0,1.0
robot_000,143,142001,3240.102,1.0,0.0704,eval,3240.102,1000.0,1.0
robot_000,144,143001,3236.931,1.0,0.0705,eval,3236.931,1000.0,1.0
robot_000,145,144001,2521.949,1.0,0.0699,eval,2521.949,758.7,1.0
robot_000,146,145001,2804.879,1.0,0.0706,eval,2804.879,842.0,1.0
robot_000,147,146001,3214.953,1.0,0.0711,eval,3214.953,1000.0,1.0
robot_000,148,147001,3219.383,1.0,0.0695,eval,3219.383,1000.0,1.0
robot_000,149,148001,3220.302,1.0,0.0698,eval,3220.302,1000.0,1.0
robot_000,150,149001,3211.722,1.0,0.0702,eval,3211.722,1000.0,1.0
robot_001,1,1,20.928,0.0,0.9997,eval,20.928,26.0,0.0
robot_001,2,1001,63.346,0.0,0.7426,eval,63.346,38.7,0.0
robot_001,3,2001,185.885,0.0,0.5603,eval,185.885,85.3,0.0
robot_001,4,3001,191.624,0.0,0.4319,eval,191.624,86.7,0.0
robot_001,5,4001,207.103,0.0,0.3357,eval,207.103,92.0,0.0
robot_001,6,5001,215.991,0.0,0.2588,eval,215.991,95.0,0.0
robot_001,7,6001,240.399,0.0,0.199,eval,240.399,104.0,0.0
robot_001,8,7001,236.171,0.0,0.1531,eval,236.171,100.0,0.0
robot_001,9,8001,247.353,0.0,0.1198,eval,247.353,102.7,0.0
robot_001,10,9001,257.871,1.0,0.0967,eval,257.871,106.0,1.0
robot_001,11,10001,268.483,1.0,0.0799,eval,268.483,109.0,1.0
robot_001,12,11001,257.156,1.0,0.0687,eval,257.156,105.0,1.0
robot_001,13,12001,258.197,1.0,0.0597,eval,258.197,106.0,1.0
robot_001,14,13001,262.691,1.0,0.0562,eval,262.691,107.0,1.0
robot_001,15,14001,262.748,1.0,0.0573,eval,262.748,107.0,1.0
robot_001,16,15001,271.01,1.0,0.0522,eval,271.01,109.7,1.0
robot_001,17,16001,274.419,1.0,0.0553,eval,274.419,110.3,1.0
robot_001,18,17001,277.724,1.0,0.0546,eval,277.724,111.7,1.0
robot_001,19,18001,285.331,1.0,0.0477,eval,285.331,115.0,1.0
robot_001,20,19001,301.363,1.0,0.0496,eval,301.363,119.7,1.0
robot_001,21,20001,307.569,1.0,0.0477,eval,307.569,121.7,1.0
robot_001,22,21001,329.117,1.0,0.057,eval,329.117,131.0,1.0
robot_001,23,22001,325.464,1.0,0.0615,eval,325.464,132.0,1.0
robot_001,24,23001,324.817,1.0,0.0705,eval,324.817,130.0,1.0
robot_001,25,24001,319.954,1.0,0.0887,eval,319.954,128.7,1.0
robot_001,26,25001,327.401,1.0,0.0977,eval,327.401,130.0,1.0
robot_001,27,26001,354.245,1.0,0.1093,eval,354.245,137.3,1.0
robot_001,28,27001,382.802,1.0,0.099,eval,382.802,144.3,1.0
robot_001,29,28001,360.151,1.0,0.1015,eval,360.151,140.0,1.0
robot_001,30,29001,373.943,1.0,0.0974,eval,373.943,144.0,1.0
robot_001,31,30001,382.197,1.0,0.0997,eval,382.197,145.0,1.0
robot_001,32,31001,385.988,1.0,0.0972,eval,385.988,145.7,1.0
robot_001,33,32001,421.735,1.0,0.0892,eval,421.735,154.3,1.0
robot_001,34,33001,385.448,1.0,0.0823,eval,385.448,146.0,1.0
robot_001,35,34001,358.576,1.0,0.0791,eval,358.576,139.3,1.0
robot_001,36,35001,387.675,1.0,0.0764,eval,387.675,146.3,1.0
robot_001,37,36001,372.779,1.0,0.0761,eval,372.779,143.0,1.0
robot_001,38,37001,367.515,1.0,0.0725,eval,367.515,143.0,1.0
robot_001,39,38001,504.91,1.0,0.071,eval,504.91,176.3,1.0
robot_001,40,39001,525.217,1.0,0.0698,eval,525.217,180.3,1.0
robot_001,41,40001,570.822,1.0,0.073,eval,570.822,191.3,1.0
robot_001,42,41001,571.783,1.0,0.0817,eval,571.783,192.3,1.0
robot_001,43,42001,586.22,1.0,0.0823,eval,586.22,196.0,1.0
