condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode
apptainer_state,robot_011,30,1778781312.0166345,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,662.749957991764,2568.1664070580155,2217.998804990202,0,5448.915170039982,5448.915170039982,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_005,31,1778781324.2271645,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,672.1842500846833,2365.4348079580814,2169.635401107371,0,5207.2544591501355,5207.2544591501355,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_002,32,1778781334.8660445,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1412.0221980847418,1057.7037979383022,2167.000870918855,0,4636.726866941899,4636.726866941899,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_006,33,1778781346.6173162,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,932.4852179270238,2243.1931390892714,2572.3496740683913,0,5748.0280310846865,5748.0280310846865,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_010,34,1778781357.4040139,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,781.9471519906074,1833.9998489245772,2168.430579127744,0,4784.3775800429285,4784.3775800429285,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_017,35,1778781367.7660244,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,591.6904648765922,1649.9263809528202,2117.2640370205045,0,4358.880882849917,4358.880882849917,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_015,36,1778781379.6649086,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1188.6983269359916,1036.2423539627343,2671.5273931622505,0,4896.4680740609765,4896.4680740609765,0.1,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_002,37,1778781390.33063,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,777.5720900390297,1717.4882059916854,2167.1803379431367,0,4662.240633973852,4662.240633973852,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_006,38,1778781400.6049616,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,560.922120930627,1592.4972060602158,2118.0750159546733,0,4271.494342945516,4271.494342945516,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_018,39,1778781410.8684995,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,575.2905269619077,1567.9425310809165,2117.071134969592,0,4260.304193012416,4260.304193012416,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_013,40,1778781422.7544363,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1149.035762064159,1114.2031259369105,2619.1965339239687,0,4882.435421925038,4882.435421925038,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_015,41,1778781433.9479856,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,666.7024721391499,2355.3864939603955,2167.9911620449275,0,5190.080128144473,5190.080128144473,0.9,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_000,42,1778781444.1216826,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,829.4940830674022,1123.399134958163,2217.5957651343197,0,4170.488983159885,4170.488983159885,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_001,43,1778781544.8230598,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,958.0065079499036,90966.03703405708,2774.459217907861,0,94698.50275991485,94698.50275991485,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_007,44,1778781556.3802354,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1479.040265083313,1706.7079979460686,2368.095018900931,0,5553.8432819303125,5553.8432819303125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_008,45,1778781567.1467528,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,976.210038876161,1420.271947979927,2367.582570994273,0,4764.064557850361,4764.064557850361,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_014,46,1778781578.998202,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1178.5912199411541,1301.2218200601637,2368.5403789859265,0,4848.353418987244,4848.353418987244,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_013,47,1778781589.291816,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,601.2772610411048,1571.6575249098241,2118.044113041833,0,4290.978898992762,4290.978898992762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_003,48,1778781688.8873992,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1152.8677130118012,90117.13792197406,2322.368257911876,0,93592.37389289774,93592.37389289774,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_000,49,1778781699.3242016,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,871.0919509176165,1394.5108181796968,2166.986374882981,0,4432.5891439802945,4432.5891439802945,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_019,50,1778781709.7420495,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,948.1635598931462,1249.9850729946047,2217.229708097875,0,4415.378340985626,4415.378340985626,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_016,51,1778781719.826948,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,767.729242099449,1146.5842549223453,2167.6110250409693,0,4081.9245220627636,4081.9245220627636,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_001,52,1778781729.8983319,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,722.0463699195534,1179.5438339468092,2167.529670987278,0,4069.119874853641,4069.119874853641,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_007,53,1778781739.7404587,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,564.8622137960047,1156.5907471813262,2117.634932976216,0,3839.087893953547,3839.087893953547,0.8,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_004,54,1778781749.780651,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,784.8682291805744,981.363559840247,2271.170162130147,0,4037.4019511509687,4037.4019511509687,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_005,55,1778781760.6764462,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,715.8280990552157,1058.4443409461528,2117.544804001227,0,3891.8172440025955,3891.8172440025955,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_015,56,1778781770.532951,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,568.0855729151517,1168.117786059156,2117.4321649596095,0,3853.6355239339173,3853.6355239339173,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_000,57,1778781780.4202368,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,567.2938989009708,1199.6124689467251,2117.4266550224274,0,3884.3330228701234,3884.3330228701234,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_002,58,1778781790.360964,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,567.2170789912343,1253.7915278226137,2116.899137152359,0,3937.907743966207,3937.907743966207,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_019,59,1778781801.046443,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1239.1038020141423,1175.6029319949448,2267.9678918793797,0,4682.674625888467,4682.674625888467,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_016,60,1778781811.6638272,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1102.4978780187666,1293.3402589987963,2218.7689719721675,0,4614.6071089897305,4614.6071089897305,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_006,61,1778781834.5927246,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,13089.19892902486,1618.8546949997544,2217.7702768240124,0,16925.823900848627,16925.823900848627,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_010,62,1778781845.170543,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,910.8638968318701,1446.4829850476235,2217.6220300607383,0,4574.968911940232,4574.968911940232,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_009,63,1778781854.9506502,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,554.8832069616765,1106.0768030583858,2116.7202261276543,0,3777.6802361477166,3777.6802361477166,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_017,64,1778781864.732015,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,549.2505389265716,1111.7715439759195,2117.1213281340897,0,3778.143411036581,3778.143411036581,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_011,65,1778781874.4305973,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,567.2024909872562,1010.19616285339,2118.5252550058067,0,3695.923908846453,3695.923908846453,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_014,66,1778781884.5555484,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,872.2793408669531,1031.1370179988444,2217.4977459944785,0,4120.914104860276,4120.914104860276,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_013,67,1778781894.924482,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,830.4986138828099,1368.383277207613,2167.319720843807,0,4366.20161193423,4366.20161193423,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_003,68,1778781904.8713121,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,827.3706170730293,948.2397709507495,2167.458934010938,0,3943.0693220347166,3943.0693220347166,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_012,69,1778781915.108119,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,700.8529780432582,1366.05229601264,2167.392050847411,0,4234.297324903309,4234.297324903309,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_001,70,1778781925.1162035,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,571.6062630526721,1316.2629359867424,2117.15378286317,0,4005.0229819025844,4005.0229819025844,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_018,71,1778782023.9413984,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,578.5800570156425,90120.9567738697,2122.9157890193164,0,92822.45261990465,92822.45261990465,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_008,72,1778782033.8754983,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,761.5368310362101,1001.6900920309126,2167.364842025563,0,3930.591765092686,3930.591765092686,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_005,73,1778782045.293765,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,930.8224047999829,1316.762557020411,2167.4060120712966,0,4414.99097389169,4414.99097389169,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_000,74,1778782055.8881059,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1014.5854949951172,1359.6522440202534,2217.083186842501,0,4591.320925857872,4591.320925857872,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_002,75,1778782065.9577587,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,700.91258501634,1148.693457012996,2217.2866528853774,0,4066.8926949147135,4066.8926949147135,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_019,76,1778782076.9206076,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1141.1213881801814,1550.5208307877183,2268.0203011259437,0,4959.662520093843,4959.662520093843,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_016,77,1778782087.677477,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1049.7968308627605,1435.468357987702,2269.3540300242603,0,4754.619218874723,4754.619218874723,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_006,78,1778782098.593257,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,958.2569091580808,1686.1070110462606,2267.9099289234728,0,4912.273849127814,4912.273849127814,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_010,79,1778782109.482493,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1026.9436948001385,1692.6047641318291,2167.238028952852,0,4886.7864878848195,4886.7864878848195,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_017,80,1778782119.8853073,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,698.748768074438,1333.0483669415116,2367.647751001641,0,4399.444886017591,4399.444886017591,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_009,81,1778782130.2491393,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,760.1704758126289,1333.9099360164255,2267.5654301419854,0,4361.64584197104,4361.64584197104,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_011,82,1778782141.0103104,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,666.9493189547211,1823.8413559738547,2267.359151970595,0,4758.149826899171,4758.149826899171,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_004,83,1778782240.3606126,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1024.0788660012186,90100.03285901621,2223.2967470772564,0,93347.40847209468,93347.40847209468,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_014,84,1778782251.0898988,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,838.2445690222085,1518.9370240550488,2368.0177410133183,0,4725.199334090576,4725.199334090576,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_003,85,1778782262.1997776,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,797.8881390299648,1940.5825999565423,2368.880954105407,0,5107.351693091914,5107.351693091914,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_007,86,1778782361.735861,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1208.140968112275,90098.19680498913,2226.593020837754,0,93532.93079393916,93532.93079393916,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_010,87,1778782373.6866183,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1078.607017872855,1596.8388291075826,2267.4044331070036,0,4942.850280087441,4942.850280087441,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_017,88,1778782384.0431166,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,841.0812709480524,1295.9003699943423,2217.3338141292334,0,4354.315455071628,4354.315455071628,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_011,89,1778782395.2741306,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1220.7249321509153,1640.0183069054037,2367.7739079575986,0,5228.517147013918,5228.517147013918,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_012,90,1778782406.2864108,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1162.667616037652,1429.5775250066072,2418.00178703852,0,5010.246928082779,5010.246928082779,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_001,91,1778782416.9235666,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,840.2220900170505,1425.1592990476638,2367.798674851656,0,4633.18006391637,4633.18006391637,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_018,92,1778782428.3444924,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1082.8650470357388,1614.417420933023,2721.4065669104457,0,5418.689034879208,5418.689034879208,0.3,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_008,93,1778782439.4811354,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1174.7607009019703,1639.729015994817,2318.5212430544198,0,5133.010959951207,5133.010959951207,0.8,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_003,94,1778782451.7205043,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,782.8346849419177,2135.809500934556,2317.7923019975424,0,5236.436487874016,5236.436487874016,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_012,95,1778782688.9663074,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,919.2550140433013,1569.8006278835237,2620.081235188991,0,5109.136877115816,5109.136877115816,0.4,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_004,96,1778782701.6261303,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1232.7843848615885,1854.5943470671773,2568.886158056557,0,5656.264889985323,5656.264889985323,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_008,97,1778782726.81154,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,12970.998437842354,1943.20990704,2267.6011950243264,0,17181.80953990668,17181.80953990668,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_007,98,1778782738.676018,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,1177.3265290539712,1315.8432508353144,2367.9857871029526,0,4861.155566992238,4861.155566992238,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
