robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_000,124,123001,2079.741,1.0,0.0508,eval,2079.741,612.0,1.0
robot_000,125,124001,2532.492,1.0,0.0493,eval,2532.492,744.7,1.0
robot_000,126,125001,2112.799,1.0,0.05,eval,2112.799,619.7,1.0
robot_000,127,126001,2288.833,1.0,0.0496,eval,2288.833,674.7,1.0
robot_000,128,127001,2165.371,1.0,0.0494,eval,2165.371,639.3,1.0
robot_000,129,128001,2207.213,1.0,0.0505,eval,2207.213,647.7,1.0
robot_000,130,129001,1908.032,1.0,0.0495,eval,1908.032,558.7,1.0
robot_000,131,130001,2964.266,1.0,0.0483,eval,2964.266,885.0,1.0
robot_000,132,131001,3228.577,1.0,0.047,eval,3228.577,1000.0,1.0
robot_000,133,132001,3216.128,1.0,0.048,eval,3216.128,984.7,1.0
robot_000,134,133001,2306.468,1.0,0.0465,eval,2306.468,679.0,1.0
robot_000,135,134001,2432.009,1.0,0.0465,eval,2432.009,711.3,1.0
robot_000,136,135001,3206.312,1.0,0.0459,eval,3206.312,956.3,1.0
robot_000,137,136001,2693.938,1.0,0.0454,eval,2693.938,787.7,1.0
robot_000,138,137001,3285.51,1.0,0.0463,eval,3285.51,980.0,1.0
robot_000,139,138001,3222.564,1.0,0.0452,eval,3222.564,1000.0,1.0
robot_000,140,139001,3230.536,1.0,0.0448,eval,3230.536,1000.0,1.0
robot_000,141,140001,3193.031,1.0,0.0434,eval,3193.031,971.3,1.0
robot_000,142,141001,3206.314,1.0,0.0443,eval,3206.314,1000.0,1.0
robot_000,143,142001,3236.338,1.0,0.0445,eval,3236.338,969.0,1.0
robot_000,144,143001,3225.507,1.0,0.0442,eval,3225.507,1000.0,1.0
robot_000,145,144001,3222.277,1.0,0.0439,eval,3222.277,964.0,1.0
robot_000,146,145001,3254.221,1.0,0.045,eval,3254.221,1000.0,1.0
robot_000,147,146001,3233.851,1.0,0.0448,eval,3233.851,1000.0,1.0
robot_000,148,147001,3226.305,1.0,0.0458,eval,3226.305,1000.0,1.0
robot_000,149,148001,3209.073,1.0,0.0449,eval,3209.073,1000.0,1.0
robot_000,150,149001,3211.082,1.0,0.045,eval,3211.082,1000.0,1.0
robot_001,1,1,20.9,0.0,0.9997,eval,20.9,26.0,0.0
robot_001,2,1001,64.444,0.0,0.7435,eval,64.444,39.3,0.0
robot_001,3,2001,183.653,0.0,0.5632,eval,183.653,88.0,0.0
robot_001,4,3001,186.609,0.0,0.4341,eval,186.609,86.0,0.0
robot_001,5,4001,201.877,0.0,0.3331,eval,201.877,90.0,0.0
robot_001,6,5001,222.773,0.0,0.2554,eval,222.773,97.0,0.0
robot_001,7,6001,224.494,0.0,0.2009,eval,224.494,97.0,0.0
robot_001,8,7001,247.629,0.0,0.1617,eval,247.629,104.0,0.0
robot_001,9,8001,253.13,1.0,0.1276,eval,253.13,105.7,1.0
robot_001,10,9001,252.086,1.0,0.1018,eval,252.086,105.0,1.0
robot_001,11,10001,247.657,0.0,0.0815,eval,247.657,104.0,0.0
robot_001,12,11001,263.02,1.0,0.0682,eval,263.02,109.0,1.0
robot_001,13,12001,260.627,1.0,0.0585,eval,260.627,108.0,1.0
robot_001,14,13001,252.153,1.0,0.0585,eval,252.153,104.7,1.0
robot_001,15,14001,258.902,1.0,0.0552,eval,258.902,107.0,1.0
robot_001,16,15001,260.445,1.0,0.0533,eval,260.445,107.0,1.0
robot_001,17,16001,297.085,1.0,0.0565,eval,297.085,117.0,1.0
robot_001,18,17001,332.443,1.0,0.0529,eval,332.443,124.0,1.0
robot_001,19,18001,334.825,1.0,0.0548,eval,334.825,125.0,1.0
robot_001,20,19001,348.304,1.0,0.062,eval,348.304,129.0,1.0
robot_001,21,20001,344.086,1.0,0.0549,eval,344.086,131.0,1.0
robot_001,22,21001,369.394,1.0,0.0634,eval,369.394,139.0,1.0
robot_001,23,22001,387.706,1.0,0.0619,eval,387.706,146.0,1.0
robot_001,24,23001,409.439,1.0,0.0568,eval,409.439,154.0,1.0
robot_001,25,24001,385.574,1.0,0.0585,eval,385.574,149.3,1.0
robot_001,26,25001,389.28,1.0,0.0598,eval,389.28,148.0,1.0
robot_001,27,26001,420.76,1.0,0.0608,eval,420.76,156.0,1.0
robot_001,28,27001,405.146,1.0,0.0614,eval,405.146,150.0,1.0
robot_001,29,28001,395.852,1.0,0.059,eval,395.852,148.0,1.0
robot_001,30,29001,409.591,1.0,0.0552,eval,409.591,148.0,1.0
robot_001,31,30001,434.53,1.0,0.0544,eval,434.53,154.0,1.0
robot_001,32,31001,404.817,1.0,0.0603,eval,404.817,149.0,1.0
robot_001,33,32001,419.997,1.0,0.0656,eval,419.997,152.3,1.0
robot_001,34,33001,421.086,1.0,0.0746,eval,421.086,155.7,1.0
robot_001,35,34001,417.576,1.0,0.0843,eval,417.576,154.7,1.0
robot_001,36,35001,462.821,1.0,0.0855,eval,462.821,166.3,1.0
robot_001,37,36001,514.014,1.0,0.0748,eval,514.014,175.0,1.0
robot_001,38,37001,493.07,1.0,0.0821,eval,493.07,170.3,1.0
robot_001,39,38001,548.86,1.0,0.0773,eval,548.86,184.7,1.0
robot_001,40,39001,553.141,1.0,0.0746,eval,553.141,186.7,1.0
robot_001,41,40001,599.932,1.0,0.0771,eval,599.932,196.3,1.0
robot_001,42,41001,571.686,1.0,0.0804,eval,571.686,187.7,1.0
robot_001,43,42001,600.608,1.0,0.0869,eval,600.608,194.0,1.0
robot_001,44,43001,608.04,1.0,0.0914,eval,608.04,195.3,1.0
robot_001,45,44001,631.004,1.0,0.0928,eval,631.004,204.3,1.0
robot_001,46,45001,641.184,1.0,0.0854,eval,641.184,205.3,1.0
robot_001,47,46001,650.189,1.0,0.0829,eval,650.189,206.7,1.0
robot_001,48,47001,656.122,1.0,0.0795,eval,656.122,209.3,1.0
robot_001,49,48001,692.448,1.0,0.0847,eval,692.448,223.0,1.0
robot_001,50,49001,684.448,1.0,0.0856,eval,684.448,223.3,1.0
robot_001,51,50001,756.788,1.0,0.0864,eval,756.788,245.3,1.0
robot_001,52,51001,760.572,1.0,0.0875,eval,760.572,239.7,1.0
robot_001,53,52001,731.912,1.0,0.0874,eval,731.912,231.3,1.0
robot_001,54,53001,721.709,1.0,0.0868,eval,721.709,227.3,1.0
robot_001,55,54001,691.164,1.0,0.0856,eval,691.164,218.7,1.0
robot_001,56,55001,730.72,1.0,0.0865,eval,730.72,229.0,1.0
robot_001,57,56001,742.475,1.0,0.0862,eval,742.475,230.7,1.0
robot_001,58,57001,857.067,1.0,0.0846,eval,857.067,259.3,1.0
robot_001,59,58001,882.377,1.0,0.0874,eval,882.377,273.7,1.0
robot_001,60,59001,845.275,1.0,0.0866,eval,845.275,264.0,1.0
robot_001,61,60001,902.767,1.0,0.0876,eval,902.767,278.7,1.0
robot_001,62,61001,841.232,1.0,0.0837,eval,841.232,263.7,1.0
robot_001,63,62001,788.875,1.0,0.0802,eval,788.875,250.3,1.0
robot_001,64,63001,809.876,1.0,0.0799,eval,809.876,251.0,1.0
robot_001,65,64001,841.833,1.0,0.0811,eval,841.833,262.3,1.0
robot_001,66,65001,841.834,1.0,0.0813,eval,841.834,260.0,1.0
robot_001,67,66001,879.424,1.0,0.079,eval,879.424,271.3,1.0
robot_001,68,67001,876.376,1.0,0.0791,eval,876.376,268.3,1.0
robot_001,69,68001,872.221,1.0,0.0762,eval,872.221,264.7,1.0
robot_001,70,69001,961.394,1.0,0.0791,eval,961.394,295.7,1.0
robot_001,71,70001,893.369,1.0,0.0798,eval,893.369,275.7,1.0
robot_001,72,71001,1045.671,1.0,0.0801,eval,1045.671,317.7,1.0
robot_001,73,72001,914.296,1.0,0.0802,eval,914.296,280.0,1.0
robot_001,74,73001,961.908,1.0,0.0796,eval,961.908,294.0,1.0
robot_001,75,74001,995.242,1.0,0.0794,eval,995.242,303.3,1.0
robot_001,76,75001,975.291,1.0,0.0809,eval,975.291,294.7,1.0
robot_001,77,76001,971.407,1.0,0.0836,eval,971.407,296.3,1.0
robot_001,78,77001,1006.687,1.0,0.0807,eval,1006.687,306.7,1.0
robot_001,79,78001,1040.211,1.0,0.0812,eval,1040.211,313.3,1.0
robot_001,80,79001,1063.23,1.0,0.0806,eval,1063.23,321.7,1.0
robot_001,81,80001,1002.003,1.0,0.0785,eval,1002.003,305.3,1.0
robot_001,82,81001,1087.957,1.0,0.0746,eval,1087.957,330.0,1.0
robot_001,83,82001,1005.258,1.0,0.0747,eval,1005.258,305.7,1.0
robot_001,84,83001,1123.56,1.0,0.0753,eval,1123.56,336.3,1.0
robot_001,85,84001,1055.348,1.0,0.0742,eval,1055.348,318.7,1.0
robot_001,86,85001,1163.204,1.0,0.0759,eval,1163.204,346.7,1.0
robot_001,87,86001,1049.98,1.0,0.0761,eval,1049.98,317.7,1.0
robot_001,88,87001,1040.348,1.0,0.0759,eval,1040.348,314.3,1.0
robot_001,89,88001,1011.083,1.0,0.074,eval,1011.083,306.7,1.0
robot_001,90,89001,1440.917,1.0,0.0779,eval,1440.917,429.0,1.0
robot_001,91,90001,1468.118,1.0,0.0775,eval,1468.118,438.0,1.0
robot_001,92,91001,1479.261,1.0,0.0774,eval,1479.261,442.0,1.0
robot_001,93,92001,1179.26,1.0,0.0758,eval,1179.26,349.7,1.0
